Standardized_SMILES,CYP1A2,CYP2A6,CYP2B6,CYP2C19,CYP2C8,CYP2C9,CYP2D6,CYP2E1,CYP3A4
COc1ccccc1OCC(=O)NNC(=O)c1ccc2c(=O)n3c(nc2c1)CCC3,,0.0,0.0,,0.0,,,0.0,
COc1ccccc1OCC(=O)Nc1ccccc1C(=O)N1CCCCC1,,0.0,0.0,,,,,0.0,
COc1ccccc1OCC1CNC(=O)O1,,0.0,,,,,,,
COc1ccccc1OCc1ccc(C(=O)NCC2CCCO2)cc1,,0.0,0.0,,0.0,,,0.0,
COc1ccccc1S(=O)(=O)NCc1ccc(C(=O)NC(C)c2ccccn2)cc1,,0.0,0.0,,,,,0.0,
COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,,0.0,,,,,,0.0,
COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,,0.0,0.0,,0.0,,,0.0,
COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O,,0.0,0.0,,,,,0.0,
COc1cnc(-c2cccc(C(F)(F)F)c2)[nH]c1=O,,0.0,,,0.0,,,,
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,,0.0,,,,,,,
COc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,,0.0,0.0,,,,,0.0,
COc1nc(C)nc(Cl)c1NC1=NCCN1,,0.0,,,,0.0,,0.0,
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1nc(N)nc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
COc1nc(OC)nc(N2CCC(C(=O)NCc3ccc(F)cc3)CC2)n1,,0.0,,,,,,0.0,
COc1nc2c(c(=O)n1C)n(C)c(=O)n2C,,,,0.0,0.0,0.0,,,
COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,0.0,0.0,,,,,0.0,
COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O,,0.0,0.0,,0.0,,,0.0,
COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,,0.0,,,,,,0.0,
COc1ncc(C)c(-c2ccc3c(c2)[nH]c(=O)c2cnn([C@H]4CCOC4)c23)c1C,,0.0,0.0,,,,,0.0,
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,,0.0,0.0,,0.0,,,0.0,
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,0.0,0.0,0.0,,0.0,,,0.0,
COc1ncc2cc1NS(=O)(=O)c1ccc(F)c(c1)C(=O)NCc1ccc(s1)-c1ncnc3c(C)c-2sc13,,0.0,0.0,,,,,0.0,
COc1nccnc1C(C)C,,,0.0,0.0,0.0,0.0,,,
COc1nccnc1CC(C)C,,,,0.0,0.0,0.0,,0.0,
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,,0.0,,,,,,0.0,
COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,,0.0,0.0,,0.0,,,0.0,
COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,0.0,0.0,0.0,0.0,0.0,,,0.0,
COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12,,0.0,0.0,,,,,0.0,
COc1nsc(NC(=O)N2C[C@H]3C[C@H](N(C)c4ncnc5[nH]ccc45)C[C@H]3C2)n1,,0.0,0.0,0.0,,0.0,,0.0,
COc1nsnc1NS(=O)(=O)c1ccc(N)cc1,,0.0,,,,,,0.0,
CP(=O)(O)C1=CCNCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=N)(=O)CC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)(=O)CCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CS(=O)(=O)CCC(C(=O)n1nnc2ccccc21)N1C(=O)c2ccccc2C1=O,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)CC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)(=O)Cc1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1,,0.0,,,,,,0.0,
CS(=O)(=O)F,0.0,,0.0,0.0,0.0,,0.0,,
CS(=O)(=O)N(CC(=O)N1CCC(C(N)=O)CC1)c1cc(C(F)(F)F)ccc1Cl,,0.0,,,,,,0.0,
CS(=O)(=O)N(CC(=O)N1CCCC1)Cc1ccc(Cl)cc1,,0.0,,,,,,0.0,
CS(=O)(=O)N(CC(=O)N1CCc2ccccc2C1)c1ccc(Cl)cc1F,,0.0,,,,,,0.0,
CS(=O)(=O)N(CC(=O)Nc1ccc(C(N)=O)cc1)C1CCCCC1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)N1CCOCC1)c1ccccc1,0.0,0.0,0.0,,,,,0.0,
CS(=O)(=O)N(CCC#N)Cc1ccc(C=O)o1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)N1CCC(C(=O)Nc2cccc(C(F)(F)F)c2)CC1,,0.0,,,,,,0.0,
CS(=O)(=O)N1CCC(C(=O)Nc2ccccc2Br)CC1,,0.0,,,,,,0.0,
CS(=O)(=O)N1CCC(COc2coc(CN3Cc4ccccc4C3)cc2=O)CC1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)N1CCC(NC(=O)Cc2ccccc2)CC1,,0.0,,,,,,0.0,
CS(=O)(=O)N1CCC([C@H]2c3ccc(Cl)cc3C(N3CCNCC3)=Cc3cccnc32)CC1,,0.0,,,,,,0.0,
CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1,0.0,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)NCc1ccc(C(=O)O)cc1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)NCc1nnc(SCc2c(F)cccc2Cl)o1,,0.0,,,,,,0.0,
CS(=O)(=O)NCc1nnc(SCc2ccccc2C(F)(F)F)o1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)Nc1ccc(C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,0.0,0.0,0.0,0.0,,,0.0,0.0,
CS(=O)(=O)Nc1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,,0.0,,,,,,0.0,
CS(=O)(=O)Nc1cccc2cccnc12,,0.0,,,,,,0.0,
CS(=O)(=O)Nc1ccccc1C(=O)Nc1ccccc1C(=O)N1CCCC1,0.0,0.0,0.0,,,,,0.0,
CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1cc(Cl)c(-c2cc(Cl)c(S(C)(=O)=O)cc2Cl)cc1Cl,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(C(=N)N)cc1,,0.0,0.0,,,,,,
CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2N2CCOCC2)c(Cl)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(CN2CCN(c3cn[nH]c3-c3cc(Cl)c(O)cc3O)CC2)cc1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1ccc(Cl)c(C(=O)OCC(=O)NC2CCCCCCC2)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(Cl)c(NC(=O)C2CCCN(C(=O)c3ccc(Cl)cc3)C2)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(Cl)c(NC(=O)COC(=O)CNC(=O)c2cccs2)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)cc1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1ccc(Nc2cc(Cl)nc3ccnn23)cc1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.0,0.0,0.0,0.0,0.0,,,0.0,
CS(=O)(=O)c1ccc([C@H]2NOC([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,,0.0,0.0,,0.0,,,0.0,
CS(=O)(=O)c1cccc(-c2cc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,,0.0,0.0,,,,,0.0,
CS(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cccc(Cl)c2)c1,0.0,0.0,,,,,,0.0,
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,,0.0,,,,,,0.0,
CS(=O)(=O)c1ccccc1S(=O)(=O)NO,,0.0,0.0,,,,,0.0,
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,,0.0,0.0,,,,,0.0,
CS(=O)(=O)n1nc(C(=O)N2CCOCC2)nc1N,,0.0,,,0.0,0.0,0.0,0.0,
CS(=O)(=O)n1nc(NCc2cccs2)nc1NCc1cccs1,,0.0,0.0,,0.0,,,0.0,
CS(=O)CCCC/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS(=O)c1ccccc1COC(=O)Nc1cccc(Cl)c1,,0.0,,,,,,0.0,
CS(C)(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CS(C)=O,0.0,,,0.0,0.0,0.0,0.0,,0.0
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,,0.0,,,,,,0.0,
CSC1=C(C#N)C(C)CC(=O)N1,0.0,,0.0,0.0,0.0,0.0,0.0,,
CSCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,,,0.0,,0.0,,,,
CSCCC(=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCCC(=O)C1=N/C(=C/c2ccc(O)cc2)C(=O)N1CC=O,0.0,0.0,0.0,,0.0,,,0.0,
CSCCC(=O)N1CCC(CCC(=O)NC2CC2)CC1,,0.0,0.0,0.0,0.0,0.0,,0.0,
CSCCC(N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCCC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)OCC(=O)N1CCCC1=O,0.0,0.0,0.0,,,,,0.0,
CSCCC(NC(=O)c1ccccc1)C(=O)NNC(=O)c1csc(N2CCOCC2)n1,0.0,0.0,0.0,,,,,0.0,
CSCCC(NC(=O)c1ccccc1)C(=O)OCC(=O)N(C)CCC#N,0.0,0.0,,,0.0,,0.0,0.0,
CSCCC(NC(=O)c1ccccc1Cl)C(=O)N1CCC1,,0.0,,,,,,0.0,
CSCCC(NC(=O)c1ccccc1Cl)C(=O)NCc1ccncc1,,0.0,,,,,,0.0,
CSCCC(NC(=O)c1ccco1)C(=O)N(C)CC(=O)Nc1c(Cl)cccc1Cl,,0.0,,,,,,0.0,
CSCCC(NS(=O)(=O)c1ccccc1F)C(=O)NCCCn1nc(C)cc1C,,0.0,0.0,,,,,0.0,
CSCCC(O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCCC1NC(=O)N(CC(=O)Nc2c(C(C)C)cccc2C(C)C)C1=O,,0.0,0.0,,,,,0.0,
CSCCCNC(=S)N(C)CC(=O)Nc1ccc(C)cc1,,0.0,,,,,,0.0,
CSCC[C@@H](NC(=O)CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC[C@@H](NC(N)=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC[C@H](N)C(O)(O)c1ccccn1,,0.0,0.0,0.0,0.0,,,0.0,
CSCC[C@H](N)C(O)(O)c1nccs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSCC[C@H](N)C1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
CSCC[C@H](N)P(=O)(O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC[C@H](NC(=O)NCCC1=CCCCC1)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC[C@H](NC(=O)NCc1cccs1)C(=O)O,0.0,0.0,0.0,,0.0,,0.0,0.0,
CSCC[C@H](NC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CS)C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSCC[C@H](NC(=O)[C@H]1CC[C@@H](C)CC1)C(=O)Nc1ccncc1,,0.0,0.0,,0.0,,,0.0,
CSCC[C@H](NC(C)=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCC[C@H](NC=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,,0.0,0.0,,0.0,0.0,,0.0,
CSC[C@H]1N[C@@H](c2c[nH]c3c(=O)nc[nH]c23)[C@H](O)[C@@H]1O,0.0,0.0,0.0,,0.0,0.0,,0.0,
CSC[C@H]1N[C@@H](c2c[nH]c3c2N=CNC3N)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSC[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSC[S@](C)=O,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
CSSC[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS[C@H]1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H]1NCc1ccccc1,0.0,0.0,0.0,,0.0,0.0,,0.0,
CSc1ccc(/C=C(/NC(=O)c2ccccc2)C(=O)NCCN2CCOCC2)cc1,0.0,0.0,0.0,,0.0,,,0.0,
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,,0.0,0.0,,,,,,
CSc1ccc(CN2CCC(n3nccc3NC(=O)C3CCOC3)CC2)cc1,,0.0,0.0,,,,,0.0,
CSc1ccc(Cl)c(C(=O)NNC(=O)c2csc(N3CCOCC3)n2)c1,0.0,0.0,,,,,,0.0,
CSc1ccc(Cl)c(C(=O)Nc2nccs2)c1,,0.0,,,,,,0.0,
CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,,0.0,,,,,,0.0,
CSc1cccc(N(C)/C(N)=N/c2cc(SC)ccc2Cl)c1,,,,,,,,0.0,
CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,,0.0,,,,,,0.0,
CSc1ccccc1C(=O)N(CC1CCCO1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0.0,0.0,0.0,,,,,0.0,
CSc1ccccc1NC(=O)CSc1nnc(Cc2ccccc2)o1,,0.0,0.0,,,,,0.0,
CSc1nc(N2CCOCC2)cc(N2CCOCC2)n1,,0.0,,,,0.0,,0.0,
CSc1nc(NCCC(C)C)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSc1nc(O)c(Cc2ccccc2)c(=O)[nH]1,,0.0,,,,,,,
CSc1nc(O)c(Cc2cccs2)[nH]1,,0.0,0.0,,0.0,,0.0,0.0,
CSc1nc(Oc2ccc(=O)[nH]n2)nc(N(C)C)n1,,,,,0.0,,,,
CSc1nc2[nH]nc([N+](=O)[O-])c(=O)n2n1,,,0.0,,0.0,,,,
CSc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,,0.0,,,0.0,,,0.0,
CSc1nc2ccccc2c(=O)n1-c1c(F)cccc1F,,0.0,,,,,,,
CSc1ncc(Cl)c(C(=O)Nc2cc(C)ccc2C)n1,,0.0,,,,,,0.0,
CSc1ncccc1C(=O)N1CCN(S(=O)(=O)c2cc(C)ccc2C)CC1,,0.0,0.0,,,,,0.0,
CSc1ncccc1C(=O)OCC(=O)NC(N)=O,,0.0,0.0,,0.0,,,0.0,
CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSc1nnc(SCC(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)s1,,0.0,0.0,,,,,0.0,
CSc1sc(C(=O)N2CCC3(CC2)COc2ccc(CN)cc23)c2ccccc12,,0.0,0.0,,0.0,,,0.0,
C[C@@H](/C=C/C(=O)C=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1,,0.0,0.0,0.0,0.0,,,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)C1=O,0.0,0.0,0.0,,,,0.0,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)CCc2ccc(Cl)s2)C1=O,0.0,0.0,,,,,,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O,0.0,0.0,,,,,,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3s2)C1=O,0.0,0.0,,,,,,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O,0.0,0.0,,,,,,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,,0.0,,,,,,0.0,
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2n[nH]c(-c3ccc(Cl)s3)n2)C1=O,,0.0,,,,,,0.0,
C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,,0.0,0.0,,,,,0.0,
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,,0.0,,,,,,0.0,
C[C@@H](C(=O)O)N(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](C(=O)O)N1C(=O)[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](C(=O)OCn1nnc2ccccc2c1=O)N1C(=O)C2CCCCC2C1=O,,0.0,0.0,0.0,0.0,,,0.0,
C[C@@H](C(N)=O)[C@H](N)c1nc2ccc(C(C)(C)C)cc2[nH]1,,0.0,0.0,,0.0,,,0.0,
C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,,0.0,,,,,,0.0,
C[C@@H](CC1(c2nn[nH]n2)c2ccc(C(=O)N(C)C)cc2CCc2cc(C(=O)N(C)C)ccc21)NCC(=O)N1CCC[C@H]1C#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C[C@@H](CNS(C)(=O)=O)c1ccc(-c2ccc([C@@H](C)CNS(C)(=O)=O)cc2)cc1,,0.0,0.0,,0.0,,,0.0,
C[C@@H](CO)C[C@H](C)[C@H](O)[C@@H](C)C(=O)C[P@H](=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](COCCC(=O)N1CCN(c2ncc(C(F)(F)F)cn2)CC1)Nc1cn[nH]c(=O)c1C(F)(F)F,,0.0,0.0,,,0.0,,0.0,
C[C@@H](CON=C1c2ccccc2-c2ccccc21)C(=O)O,,0.0,,,0.0,,0.0,0.0,
C[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,0.0,0.0,0.0,0.0,0.0,,,0.0,
C[C@@H](C[C@H](C[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](Cc1ccccc1)C(=O)O,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,,0.0,0.0,,0.0,0.0,,0.0,
C[C@@H](Cc1ccccc1)NCc1ccccc1Cl,,0.0,,,,,,0.0,
C[C@@H](Cc1ccsc1)NC(=O)NC[C@H](Cc1ccc(O)cc1)N(C)C,,0.0,0.0,,,,,0.0,
C[C@@H](Cn1c(=O)nc(Nc2ccc(Oc3ccccn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,,0.0,,,,,,0.0,
C[C@@H](Cn1cnc2c(N)nc(N)nc21)OCP(=O)(O)O,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1,,0.0,0.0,,,,,0.0,
C[C@@H](N)[C@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,,0.0,0.0,0.0,0.0,,,0.0,
C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,,0.0,,,,,,0.0,
C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,0.0,0.0,,0.0,,,0.0,
C[C@@H](NC(=O)C(C)(F)F)[C@@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
C[C@@H](NC(=O)CCCC[C@H](NC(=O)CN)C(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](NC(=O)CCS)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](NC(=O)Cc1c(Cl)cc/c(=N\CC(F)(F)c2cccc[n+]2[O-])n1O)c1cccc(Cl)c1,,0.0,,,,,,0.0,
C[C@@H](NC(=O)N1C(=O)[C@H](Cc2ccnc(N)c2)[C@H]1C(=O)O)C1CCCCC1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CCO,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C[C@@H](NC(=O)c1cc(F)ccc1O)c1ccc(Br)cc1,,0.0,,,,,,0.0,
C[C@@H](NC(=O)c1ccccc1)C(=O)O,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
C[C@@H](NC(N)=O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](NC=O)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
C[C@@H](NCCCC[C@H](N)C(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1,,0.0,0.0,,0.0,,,0.0,
